timestamp,station_id,station_name,ec_value_mS_cm,is_synthetic
2024-03-01 20:00:00,DTG002,Cống Gò Công,18.02,True
2024-03-01 21:00:00,DTG002,Cống Gò Công,17.98,True
2024-03-01 22:00:00,DTG002,Cống Gò Công,18.33,True
2024-03-01 23:00:00,DTG002,Cống Gò Công,19.31,True
2024-03-02 00:00:00,DTG002,Cống Gò Công,22.45,True
2024-03-02 01:00:00,DTG002,Cống Gò Công,24.5,True
2024-03-02 02:00:00,DTG002,Cống Gò Công,25.66,True
2024-03-02 03:00:00,DTG002,Cống Gò Công,26.29,True
2024-03-02 04:00:00,DTG002,Cống Gò Công,25.51,True
2024-03-02 05:00:00,DTG002,Cống Gò Công,25.21,True
2024-03-02 06:00:00,DTG002,Cống Gò Công,21.47,True
2024-03-02 07:00:00,DTG002,Cống Gò Công,18.74,True
2024-03-02 08:00:00,DTG002,Cống Gò Công,17.84,True
2024-03-02 09:00:00,DTG002,Cống Gò Công,16.28,True
2024-03-02 10:00:00,DTG002,Cống Gò Công,17.77,True
2024-03-02 11:00:00,DTG002,Cống Gò Công,19.81,True
2024-03-02 12:00:00,DTG002,Cống Gò Công,21.68,True
2024-03-02 13:00:00,DTG002,Cống Gò Công,23.93,True
2024-03-02 14:00:00,DTG002,Cống Gò Công,25.68,True
2024-03-02 15:00:00,DTG002,Cống Gò Công,26.81,True
2024-03-02 16:00:00,DTG002,Cống Gò Công,26.67,True
2024-03-02 17:00:00,DTG002,Cống Gò Công,23.3,True
2024-03-02 18:00:00,DTG002,Cống Gò Công,21.89,True
2024-03-02 19:00:00,DTG002,Cống Gò Công,19.66,True
2024-03-02 20:00:00,DTG002,Cống Gò Công,17.11,True
2024-03-02 21:00:00,DTG002,Cống Gò Công,17.76,True
2024-03-02 22:00:00,DTG002,Cống Gò Công,17.88,True
2024-03-02 23:00:00,DTG002,Cống Gò Công,20.57,True
2024-03-03 00:00:00,DTG002,Cống Gò Công,21.64,True
2024-03-03 01:00:00,DTG002,Cống Gò Công,24.64,True
2024-03-03 02:00:00,DTG002,Cống Gò Công,26.55,True
2024-03-03 03:00:00,DTG002,Cống Gò Công,27.01,True
2024-03-03 04:00:00,DTG002,Cống Gò Công,26.26,True
2024-03-03 05:00:00,DTG002,Cống Gò Công,24.08,True
2024-03-03 06:00:00,DTG002,Cống Gò Công,22.91,True
2024-03-03 07:00:00,DTG002,Cống Gò Công,19.25,True
2024-03-03 08:00:00,DTG002,Cống Gò Công,17.25,True
2024-03-03 09:00:00,DTG002,Cống Gò Công,17.5,True
2024-03-03 10:00:00,DTG002,Cống Gò Công,18.0,True
2024-03-03 11:00:00,DTG002,Cống Gò Công,19.45,True
2024-03-03 12:00:00,DTG002,Cống Gò Công,22.35,True
2024-03-03 13:00:00,DTG002,Cống Gò Công,23.99,True
2024-03-03 14:00:00,DTG002,Cống Gò Công,25.72,True
2024-03-03 15:00:00,DTG002,Cống Gò Công,26.78,True
2024-03-03 16:00:00,DTG002,Cống Gò Công,26.57,True
2024-03-03 17:00:00,DTG002,Cống Gò Công,24.05,True
2024-03-03 18:00:00,DTG002,Cống Gò Công,21.95,True
2024-03-03 19:00:00,DTG002,Cống Gò Công,20.06,True
2024-03-03 20:00:00,DTG002,Cống Gò Công,17.57,True
2024-03-03 21:00:00,DTG002,Cống Gò Công,16.89,True
2024-03-03 22:00:00,DTG002,Cống Gò Công,17.87,True
2024-03-03 23:00:00,DTG002,Cống Gò Công,20.04,True
2024-03-04 00:00:00,DTG002,Cống Gò Công,20.46,True
2024-03-04 01:00:00,DTG002,Cống Gò Công,24.51,True
2024-03-04 02:00:00,DTG002,Cống Gò Công,26.17,True
2024-03-04 03:00:00,DTG002,Cống Gò Công,25.13,True
2024-03-04 04:00:00,DTG002,Cống Gò Công,24.34,True
2024-03-04 05:00:00,DTG002,Cống Gò Công,23.12,True
2024-03-04 06:00:00,DTG002,Cống Gò Công,22.06,True
2024-03-04 07:00:00,DTG002,Cống Gò Công,20.01,True
2024-03-04 08:00:00,DTG002,Cống Gò Công,17.91,True
2024-03-04 09:00:00,DTG002,Cống Gò Công,17.6,True
2024-03-04 10:00:00,DTG002,Cống Gò Công,18.09,True
2024-03-04 11:00:00,DTG002,Cống Gò Công,19.91,True
2024-03-04 12:00:00,DTG002,Cống Gò Công,21.62,True
2024-03-04 13:00:00,DTG002,Cống Gò Công,24.04,True
2024-03-04 14:00:00,DTG002,Cống Gò Công,26.52,True
2024-03-04 15:00:00,DTG002,Cống Gò Công,26.29,True
2024-03-04 16:00:00,DTG002,Cống Gò Công,26.31,True
2024-03-04 17:00:00,DTG002,Cống Gò Công,24.24,True
2024-03-04 18:00:00,DTG002,Cống Gò Công,22.7,True
2024-03-04 19:00:00,DTG002,Cống Gò Công,19.23,True
2024-03-04 20:00:00,DTG002,Cống Gò Công,18.0,True
2024-03-04 21:00:00,DTG002,Cống Gò Công,17.15,True
2024-03-04 22:00:00,DTG002,Cống Gò Công,17.9,True
2024-03-04 23:00:00,DTG002,Cống Gò Công,20.24,True
2024-03-05 00:00:00,DTG002,Cống Gò Công,21.28,True
2024-03-05 01:00:00,DTG002,Cống Gò Công,24.04,True
2024-03-05 02:00:00,DTG002,Cống Gò Công,25.07,True
2024-03-05 03:00:00,DTG002,Cống Gò Công,26.59,True
2024-03-05 04:00:00,DTG002,Cống Gò Công,26.03,True
2024-03-05 05:00:00,DTG002,Cống Gò Công,23.87,True
2024-03-05 06:00:00,DTG002,Cống Gò Công,21.49,True
2024-03-05 07:00:00,DTG002,Cống Gò Công,20.45,True
2024-03-05 08:00:00,DTG002,Cống Gò Công,18.18,True
2024-03-05 09:00:00,DTG002,Cống Gò Công,16.96,True
2024-03-05 10:00:00,DTG002,Cống Gò Công,18.42,True
2024-03-05 11:00:00,DTG002,Cống Gò Công,19.41,True
2024-03-05 12:00:00,DTG002,Cống Gò Công,22.03,True
2024-03-05 13:00:00,DTG002,Cống Gò Công,24.56,True
2024-03-05 14:00:00,DTG002,Cống Gò Công,25.83,True
2024-03-05 15:00:00,DTG002,Cống Gò Công,26.18,True
2024-03-05 16:00:00,DTG002,Cống Gò Công,25.55,True
2024-03-05 17:00:00,DTG002,Cống Gò Công,23.77,True
2024-03-05 18:00:00,DTG002,Cống Gò Công,21.97,True
2024-03-05 19:00:00,DTG002,Cống Gò Công,19.71,True
2024-03-05 20:00:00,DTG002,Cống Gò Công,17.82,True
2024-03-05 21:00:00,DTG002,Cống Gò Công,17.63,True
2024-03-05 22:00:00,DTG002,Cống Gò Công,18.05,True
2024-03-05 23:00:00,DTG002,Cống Gò Công,19.35,True
2024-03-06 00:00:00,DTG002,Cống Gò Công,21.55,True
2024-03-06 01:00:00,DTG002,Cống Gò Công,23.99,True
2024-03-06 02:00:00,DTG002,Cống Gò Công,26.2,True
2024-03-06 03:00:00,DTG002,Cống Gò Công,26.91,True
2024-03-06 04:00:00,DTG002,Cống Gò Công,25.97,True
2024-03-06 05:00:00,DTG002,Cống Gò Công,24.4,True
2024-03-06 06:00:00,DTG002,Cống Gò Công,22.21,True
2024-03-06 07:00:00,DTG002,Cống Gò Công,19.17,True
2024-03-06 08:00:00,DTG002,Cống Gò Công,17.97,True
2024-03-06 09:00:00,DTG002,Cống Gò Công,17.72,True
2024-03-06 10:00:00,DTG002,Cống Gò Công,17.76,True
2024-03-06 11:00:00,DTG002,Cống Gò Công,19.58,True
2024-03-06 12:00:00,DTG002,Cống Gò Công,22.63,True
2024-03-06 13:00:00,DTG002,Cống Gò Công,23.39,True
2024-03-06 14:00:00,DTG002,Cống Gò Công,26.4,True
2024-03-06 15:00:00,DTG002,Cống Gò Công,26.93,True
2024-03-06 16:00:00,DTG002,Cống Gò Công,26.24,True
2024-03-06 17:00:00,DTG002,Cống Gò Công,23.17,True
2024-03-06 18:00:00,DTG002,Cống Gò Công,22.0,True
2024-03-06 19:00:00,DTG002,Cống Gò Công,19.38,True
2024-03-06 20:00:00,DTG002,Cống Gò Công,17.62,True
2024-03-06 21:00:00,DTG002,Cống Gò Công,16.47,True
2024-03-06 22:00:00,DTG002,Cống Gò Công,17.77,True
2024-03-06 23:00:00,DTG002,Cống Gò Công,19.15,True
2024-03-07 00:00:00,DTG002,Cống Gò Công,21.79,True
2024-03-07 01:00:00,DTG002,Cống Gò Công,24.1,True
2024-03-07 02:00:00,DTG002,Cống Gò Công,25.91,True
2024-03-07 03:00:00,DTG002,Cống Gò Công,25.79,True
2024-03-07 04:00:00,DTG002,Cống Gò Công,26.01,True
2024-03-07 05:00:00,DTG002,Cống Gò Công,24.79,True
2024-03-07 06:00:00,DTG002,Cống Gò Công,22.32,True
2024-03-07 07:00:00,DTG002,Cống Gò Công,19.2,True
2024-03-07 08:00:00,DTG002,Cống Gò Công,18.44,True
2024-03-07 09:00:00,DTG002,Cống Gò Công,17.56,True
2024-03-07 10:00:00,DTG002,Cống Gò Công,17.83,True
2024-03-07 11:00:00,DTG002,Cống Gò Công,19.89,True
2024-03-07 12:00:00,DTG002,Cống Gò Công,21.38,True
2024-03-07 13:00:00,DTG002,Cống Gò Công,24.18,True
2024-03-07 14:00:00,DTG002,Cống Gò Công,25.16,True
2024-03-07 15:00:00,DTG002,Cống Gò Công,26.0,True
2024-03-07 16:00:00,DTG002,Cống Gò Công,26.39,True
2024-03-07 17:00:00,DTG002,Cống Gò Công,24.13,True
2024-03-07 18:00:00,DTG002,Cống Gò Công,21.73,True
2024-03-07 19:00:00,DTG002,Cống Gò Công,19.69,True
2024-03-07 20:00:00,DTG002,Cống Gò Công,17.51,True
2024-03-07 21:00:00,DTG002,Cống Gò Công,17.14,True
2024-03-07 22:00:00,DTG002,Cống Gò Công,18.36,True
2024-03-07 23:00:00,DTG002,Cống Gò Công,19.53,True
2024-03-08 00:00:00,DTG002,Cống Gò Công,22.18,True
2024-03-08 01:00:00,DTG002,Cống Gò Công,23.53,True
2024-03-08 02:00:00,DTG002,Cống Gò Công,25.51,True
2024-03-08 03:00:00,DTG002,Cống Gò Công,27.1,True
2024-03-08 04:00:00,DTG002,Cống Gò Công,25.36,True
2024-03-08 05:00:00,DTG002,Cống Gò Công,24.5,True
2024-03-08 06:00:00,DTG002,Cống Gò Công,21.73,True
2024-03-08 07:00:00,DTG002,Cống Gò Công,20.29,True
2024-03-08 08:00:00,DTG002,Cống Gò Công,18.87,True
2024-03-08 09:00:00,DTG002,Cống Gò Công,18.19,True
2024-03-08 10:00:00,DTG002,Cống Gò Công,18.14,True
2024-03-08 11:00:00,DTG002,Cống Gò Công,19.61,True
2024-03-08 12:00:00,DTG002,Cống Gò Công,22.13,True
2024-03-08 13:00:00,DTG002,Cống Gò Công,23.47,True
2024-03-08 14:00:00,DTG002,Cống Gò Công,26.29,True
2024-03-08 15:00:00,DTG002,Cống Gò Công,26.1,True
2024-03-08 16:00:00,DTG002,Cống Gò Công,26.24,True
2024-03-08 17:00:00,DTG002,Cống Gò Công,23.72,True
2024-03-08 18:00:00,DTG002,Cống Gò Công,22.84,True
2024-03-08 19:00:00,DTG002,Cống Gò Công,19.49,True
2024-03-08 20:00:00,DTG002,Cống Gò Công,18.86,True
2024-03-08 21:00:00,DTG002,Cống Gò Công,17.36,True
2024-03-08 22:00:00,DTG002,Cống Gò Công,17.59,True
2024-03-08 23:00:00,DTG002,Cống Gò Công,20.1,True
2024-03-09 00:00:00,DTG002,Cống Gò Công,21.78,True
2024-03-09 01:00:00,DTG002,Cống Gò Công,24.32,True
2024-03-09 02:00:00,DTG002,Cống Gò Công,24.96,True
2024-03-09 03:00:00,DTG002,Cống Gò Công,26.17,True
2024-03-09 04:00:00,DTG002,Cống Gò Công,25.31,True
2024-03-09 05:00:00,DTG002,Cống Gò Công,25.0,True
2024-03-09 06:00:00,DTG002,Cống Gò Công,22.48,True
2024-03-09 07:00:00,DTG002,Cống Gò Công,19.3,True
2024-03-09 08:00:00,DTG002,Cống Gò Công,18.09,True
2024-03-09 09:00:00,DTG002,Cống Gò Công,17.07,True
2024-03-09 10:00:00,DTG002,Cống Gò Công,18.56,True
2024-03-09 11:00:00,DTG002,Cống Gò Công,19.74,True
2024-03-09 12:00:00,DTG002,Cống Gò Công,22.22,True
2024-03-09 13:00:00,DTG002,Cống Gò Công,23.73,True
2024-03-09 14:00:00,DTG002,Cống Gò Công,25.91,True
2024-03-09 15:00:00,DTG002,Cống Gò Công,26.68,True
2024-03-09 16:00:00,DTG002,Cống Gò Công,25.6,True
2024-03-09 17:00:00,DTG002,Cống Gò Công,24.26,True
2024-03-09 18:00:00,DTG002,Cống Gò Công,21.5,True
2024-03-09 19:00:00,DTG002,Cống Gò Công,19.64,True
2024-03-09 20:00:00,DTG002,Cống Gò Công,18.67,True
2024-03-09 21:00:00,DTG002,Cống Gò Công,16.81,True
2024-03-09 22:00:00,DTG002,Cống Gò Công,18.08,True
2024-03-09 23:00:00,DTG002,Cống Gò Công,19.33,True
2024-03-10 00:00:00,DTG002,Cống Gò Công,22.98,True
2024-03-10 01:00:00,DTG002,Cống Gò Công,24.38,True
2024-03-10 02:00:00,DTG002,Cống Gò Công,24.74,True
2024-03-10 03:00:00,DTG002,Cống Gò Công,26.36,True
2024-03-10 04:00:00,DTG002,Cống Gò Công,25.04,True
2024-03-10 05:00:00,DTG002,Cống Gò Công,23.48,True
2024-03-10 06:00:00,DTG002,Cống Gò Công,21.86,True
2024-03-10 07:00:00,DTG002,Cống Gò Công,18.76,True
2024-03-10 08:00:00,DTG002,Cống Gò Công,18.31,True
2024-03-10 09:00:00,DTG002,Cống Gò Công,16.66,True
2024-03-10 10:00:00,DTG002,Cống Gò Công,17.29,True
2024-03-10 11:00:00,DTG002,Cống Gò Công,19.88,True
2024-03-10 12:00:00,DTG002,Cống Gò Công,23.33,True
2024-03-10 13:00:00,DTG002,Cống Gò Công,24.55,True
2024-03-10 14:00:00,DTG002,Cống Gò Công,26.25,True
2024-03-10 15:00:00,DTG002,Cống Gò Công,26.89,True
2024-03-10 16:00:00,DTG002,Cống Gò Công,26.3,True
2024-03-10 17:00:00,DTG002,Cống Gò Công,23.88,True
2024-03-10 18:00:00,DTG002,Cống Gò Công,21.53,True
2024-03-10 19:00:00,DTG002,Cống Gò Công,19.71,True
2024-03-10 20:00:00,DTG002,Cống Gò Công,18.57,True
2024-03-10 21:00:00,DTG002,Cống Gò Công,16.71,True
2024-03-10 22:00:00,DTG002,Cống Gò Công,17.67,True
2024-03-10 23:00:00,DTG002,Cống Gò Công,18.98,True
2024-03-11 00:00:00,DTG002,Cống Gò Công,22.56,True
2024-03-11 01:00:00,DTG002,Cống Gò Công,24.16,True
2024-03-11 02:00:00,DTG002,Cống Gò Công,25.66,True
2024-03-11 03:00:00,DTG002,Cống Gò Công,26.46,True
2024-03-11 04:00:00,DTG002,Cống Gò Công,25.43,True
2024-03-11 05:00:00,DTG002,Cống Gò Công,24.59,True
2024-03-11 06:00:00,DTG002,Cống Gò Công,21.84,True
2024-03-11 07:00:00,DTG002,Cống Gò Công,20.17,True
2024-03-11 08:00:00,DTG002,Cống Gò Công,17.82,True
2024-03-11 09:00:00,DTG002,Cống Gò Công,16.33,True
2024-03-11 10:00:00,DTG002,Cống Gò Công,17.64,True
2024-03-11 11:00:00,DTG002,Cống Gò Công,19.64,True
2024-03-11 12:00:00,DTG002,Cống Gò Công,20.97,True
2024-03-11 13:00:00,DTG002,Cống Gò Công,24.1,True
2024-03-11 14:00:00,DTG002,Cống Gò Công,25.71,True
2024-03-11 15:00:00,DTG002,Cống Gò Công,27.16,True
2024-03-11 16:00:00,DTG002,Cống Gò Công,26.58,True
2024-03-11 17:00:00,DTG002,Cống Gò Công,24.1,True
2024-03-11 18:00:00,DTG002,Cống Gò Công,21.63,True
2024-03-11 19:00:00,DTG002,Cống Gò Công,19.04,True
2024-03-11 20:00:00,DTG002,Cống Gò Công,18.19,True
2024-03-11 21:00:00,DTG002,Cống Gò Công,17.72,True
2024-03-11 22:00:00,DTG002,Cống Gò Công,17.9,True
2024-03-11 23:00:00,DTG002,Cống Gò Công,19.26,True
2024-03-12 00:00:00,DTG002,Cống Gò Công,21.19,True
2024-03-12 01:00:00,DTG002,Cống Gò Công,24.17,True
2024-03-12 02:00:00,DTG002,Cống Gò Công,27.03,True
2024-03-12 03:00:00,DTG002,Cống Gò Công,27.21,True
2024-03-12 04:00:00,DTG002,Cống Gò Công,26.42,True
2024-03-12 05:00:00,DTG002,Cống Gò Công,23.63,True
2024-03-12 06:00:00,DTG002,Cống Gò Công,21.35,True
2024-03-12 07:00:00,DTG002,Cống Gò Công,19.37,True
2024-03-12 08:00:00,DTG002,Cống Gò Công,18.33,True
2024-03-12 09:00:00,DTG002,Cống Gò Công,17.11,True
2024-03-12 10:00:00,DTG002,Cống Gò Công,18.17,True
2024-03-12 11:00:00,DTG002,Cống Gò Công,19.71,True
2024-03-12 12:00:00,DTG002,Cống Gò Công,21.74,True
2024-03-12 13:00:00,DTG002,Cống Gò Công,23.92,True
2024-03-12 14:00:00,DTG002,Cống Gò Công,25.67,True
2024-03-12 15:00:00,DTG002,Cống Gò Công,27.09,True
2024-03-12 16:00:00,DTG002,Cống Gò Công,25.57,True
2024-03-12 17:00:00,DTG002,Cống Gò Công,24.16,True
2024-03-12 18:00:00,DTG002,Cống Gò Công,21.44,True
2024-03-12 19:00:00,DTG002,Cống Gò Công,19.34,True
2024-03-12 20:00:00,DTG002,Cống Gò Công,18.17,True
2024-03-12 21:00:00,DTG002,Cống Gò Công,17.87,True
2024-03-12 22:00:00,DTG002,Cống Gò Công,17.66,True
2024-03-12 23:00:00,DTG002,Cống Gò Công,20.22,True
2024-03-13 00:00:00,DTG002,Cống Gò Công,22.02,True
2024-03-13 01:00:00,DTG002,Cống Gò Công,24.55,True
2024-03-13 02:00:00,DTG002,Cống Gò Công,26.18,True
2024-03-13 03:00:00,DTG002,Cống Gò Công,26.52,True
2024-03-13 04:00:00,DTG002,Cống Gò Công,26.44,True
2024-03-13 05:00:00,DTG002,Cống Gò Công,24.13,True
2024-03-13 06:00:00,DTG002,Cống Gò Công,22.23,True
2024-03-13 07:00:00,DTG002,Cống Gò Công,19.99,True
2024-03-13 08:00:00,DTG002,Cống Gò Công,17.74,True
2024-03-13 09:00:00,DTG002,Cống Gò Công,16.9,True
2024-03-13 10:00:00,DTG002,Cống Gò Công,17.21,True
2024-03-13 11:00:00,DTG002,Cống Gò Công,19.56,True
2024-03-13 12:00:00,DTG002,Cống Gò Công,21.78,True
2024-03-13 13:00:00,DTG002,Cống Gò Công,23.99,True
2024-03-13 14:00:00,DTG002,Cống Gò Công,25.99,True
2024-03-13 15:00:00,DTG002,Cống Gò Công,26.9,True
2024-03-13 16:00:00,DTG002,Cống Gò Công,26.09,True
2024-03-13 17:00:00,DTG002,Cống Gò Công,23.8,True
2024-03-13 18:00:00,DTG002,Cống Gò Công,22.89,True
2024-03-13 19:00:00,DTG002,Cống Gò Công,19.44,True
2024-03-13 20:00:00,DTG002,Cống Gò Công,17.88,True
2024-03-13 21:00:00,DTG002,Cống Gò Công,17.83,True
2024-03-13 22:00:00,DTG002,Cống Gò Công,18.13,True
2024-03-13 23:00:00,DTG002,Cống Gò Công,19.18,True
2024-03-14 00:00:00,DTG002,Cống Gò Công,22.83,True
2024-03-14 01:00:00,DTG002,Cống Gò Công,23.69,True
2024-03-14 02:00:00,DTG002,Cống Gò Công,26.4,True
2024-03-14 03:00:00,DTG002,Cống Gò Công,26.35,True
2024-03-14 04:00:00,DTG002,Cống Gò Công,25.68,True
2024-03-14 05:00:00,DTG002,Cống Gò Công,23.45,True
2024-03-14 06:00:00,DTG002,Cống Gò Công,21.97,True
2024-03-14 07:00:00,DTG002,Cống Gò Công,19.1,True
2024-03-14 08:00:00,DTG002,Cống Gò Công,16.69,True
2024-03-14 09:00:00,DTG002,Cống Gò Công,16.9,True
2024-03-14 10:00:00,DTG002,Cống Gò Công,18.15,True
2024-03-14 11:00:00,DTG002,Cống Gò Công,19.9,True
2024-03-14 12:00:00,DTG002,Cống Gò Công,22.57,True
2024-03-14 13:00:00,DTG002,Cống Gò Công,23.84,True
2024-03-14 14:00:00,DTG002,Cống Gò Công,25.53,True
2024-03-14 15:00:00,DTG002,Cống Gò Công,26.61,True
2024-03-14 16:00:00,DTG002,Cống Gò Công,25.41,True
2024-03-14 17:00:00,DTG002,Cống Gò Công,25.23,True
2024-03-14 18:00:00,DTG002,Cống Gò Công,23.04,True
2024-03-14 19:00:00,DTG002,Cống Gò Công,19.88,True
2024-03-14 20:00:00,DTG002,Cống Gò Công,18.02,True
2024-03-14 21:00:00,DTG002,Cống Gò Công,17.7,True
2024-03-14 22:00:00,DTG002,Cống Gò Công,17.33,True
2024-03-14 23:00:00,DTG002,Cống Gò Công,19.42,True
2024-03-15 00:00:00,DTG002,Cống Gò Công,22.45,True
2024-03-15 01:00:00,DTG002,Cống Gò Công,24.86,True
2024-03-15 02:00:00,DTG002,Cống Gò Công,25.87,True
2024-03-15 03:00:00,DTG002,Cống Gò Công,27.75,True
2024-03-15 04:00:00,DTG002,Cống Gò Công,26.01,True
2024-03-15 05:00:00,DTG002,Cống Gò Công,24.37,True
2024-03-15 06:00:00,DTG002,Cống Gò Công,21.53,True
2024-03-15 07:00:00,DTG002,Cống Gò Công,20.99,True
2024-03-15 08:00:00,DTG002,Cống Gò Công,17.2,True
2024-03-15 09:00:00,DTG002,Cống Gò Công,16.74,True
2024-03-15 10:00:00,DTG002,Cống Gò Công,18.15,True
2024-03-15 11:00:00,DTG002,Cống Gò Công,19.19,True
2024-03-15 12:00:00,DTG002,Cống Gò Công,21.86,True
2024-03-15 13:00:00,DTG002,Cống Gò Công,23.77,True
2024-03-15 14:00:00,DTG002,Cống Gò Công,26.47,True
2024-03-15 15:00:00,DTG002,Cống Gò Công,26.65,True
2024-03-15 16:00:00,DTG002,Cống Gò Công,26.15,True
2024-03-15 17:00:00,DTG002,Cống Gò Công,24.65,True
2024-03-15 18:00:00,DTG002,Cống Gò Công,22.28,True
2024-03-15 19:00:00,DTG002,Cống Gò Công,19.36,True
2024-03-15 20:00:00,DTG002,Cống Gò Công,17.66,True
2024-03-15 21:00:00,DTG002,Cống Gò Công,16.82,True
2024-03-15 22:00:00,DTG002,Cống Gò Công,18.36,True
2024-03-15 23:00:00,DTG002,Cống Gò Công,19.73,True
2024-03-16 00:00:00,DTG002,Cống Gò Công,21.2,True
2024-03-16 01:00:00,DTG002,Cống Gò Công,24.51,True
2024-03-16 02:00:00,DTG002,Cống Gò Công,25.39,True
2024-03-16 03:00:00,DTG002,Cống Gò Công,26.11,True
2024-03-16 04:00:00,DTG002,Cống Gò Công,25.95,True
2024-03-16 05:00:00,DTG002,Cống Gò Công,24.68,True
2024-03-16 06:00:00,DTG002,Cống Gò Công,20.71,True
2024-03-16 07:00:00,DTG002,Cống Gò Công,19.61,True
2024-03-16 08:00:00,DTG002,Cống Gò Công,18.77,True
2024-03-16 09:00:00,DTG002,Cống Gò Công,16.82,True
2024-03-16 10:00:00,DTG002,Cống Gò Công,17.95,True
2024-03-16 11:00:00,DTG002,Cống Gò Công,18.84,True
2024-03-16 12:00:00,DTG002,Cống Gò Công,22.2,True
2024-03-16 13:00:00,DTG002,Cống Gò Công,24.29,True
2024-03-16 14:00:00,DTG002,Cống Gò Công,25.35,True
2024-03-16 15:00:00,DTG002,Cống Gò Công,26.54,True
2024-03-16 16:00:00,DTG002,Cống Gò Công,26.34,True
2024-03-16 17:00:00,DTG002,Cống Gò Công,24.93,True
2024-03-16 18:00:00,DTG002,Cống Gò Công,21.62,True
2024-03-16 19:00:00,DTG002,Cống Gò Công,19.69,True
2024-03-16 20:00:00,DTG002,Cống Gò Công,18.35,True
2024-03-16 21:00:00,DTG002,Cống Gò Công,16.62,True
2024-03-16 22:00:00,DTG002,Cống Gò Công,18.0,True
2024-03-16 23:00:00,DTG002,Cống Gò Công,20.34,True
2024-03-17 00:00:00,DTG002,Cống Gò Công,22.65,True
2024-03-17 01:00:00,DTG002,Cống Gò Công,24.44,True
2024-03-17 02:00:00,DTG002,Cống Gò Công,26.28,True
2024-03-17 03:00:00,DTG002,Cống Gò Công,25.97,True
2024-03-17 04:00:00,DTG002,Cống Gò Công,26.42,True
2024-03-17 05:00:00,DTG002,Cống Gò Công,23.79,True
2024-03-17 06:00:00,DTG002,Cống Gò Công,22.19,True
2024-03-17 07:00:00,DTG002,Cống Gò Công,19.87,True
2024-03-17 08:00:00,DTG002,Cống Gò Công,17.55,True
2024-03-17 09:00:00,DTG002,Cống Gò Công,17.71,True
2024-03-17 10:00:00,DTG002,Cống Gò Công,17.57,True
2024-03-17 11:00:00,DTG002,Cống Gò Công,19.19,True
2024-03-17 12:00:00,DTG002,Cống Gò Công,22.3,True
2024-03-17 13:00:00,DTG002,Cống Gò Công,23.79,True
2024-03-17 14:00:00,DTG002,Cống Gò Công,26.33,True
2024-03-17 15:00:00,DTG002,Cống Gò Công,27.13,True
2024-03-17 16:00:00,DTG002,Cống Gò Công,25.56,True
2024-03-17 17:00:00,DTG002,Cống Gò Công,23.65,True
2024-03-17 18:00:00,DTG002,Cống Gò Công,22.13,True
2024-03-17 19:00:00,DTG002,Cống Gò Công,19.5,True
2024-03-17 20:00:00,DTG002,Cống Gò Công,18.61,True
2024-03-17 21:00:00,DTG002,Cống Gò Công,17.15,True
2024-03-17 22:00:00,DTG002,Cống Gò Công,17.36,True
2024-03-17 23:00:00,DTG002,Cống Gò Công,20.18,True
2024-03-18 00:00:00,DTG002,Cống Gò Công,22.02,True
2024-03-18 01:00:00,DTG002,Cống Gò Công,24.09,True
2024-03-18 02:00:00,DTG002,Cống Gò Công,25.9,True
2024-03-18 03:00:00,DTG002,Cống Gò Công,25.42,True
2024-03-18 04:00:00,DTG002,Cống Gò Công,26.04,True
2024-03-18 05:00:00,DTG002,Cống Gò Công,24.57,True
2024-03-18 06:00:00,DTG002,Cống Gò Công,20.91,True
2024-03-18 07:00:00,DTG002,Cống Gò Công,20.12,True
2024-03-18 08:00:00,DTG002,Cống Gò Công,17.84,True
2024-03-18 09:00:00,DTG002,Cống Gò Công,16.67,True
2024-03-18 10:00:00,DTG002,Cống Gò Công,18.06,True
2024-03-18 11:00:00,DTG002,Cống Gò Công,18.99,True
2024-03-18 12:00:00,DTG002,Cống Gò Công,22.53,True
2024-03-18 13:00:00,DTG002,Cống Gò Công,24.34,True
2024-03-18 14:00:00,DTG002,Cống Gò Công,25.33,True
2024-03-18 15:00:00,DTG002,Cống Gò Công,26.84,True
2024-03-18 16:00:00,DTG002,Cống Gò Công,26.39,True
2024-03-18 17:00:00,DTG002,Cống Gò Công,23.49,True
2024-03-18 18:00:00,DTG002,Cống Gò Công,21.85,True
2024-03-18 19:00:00,DTG002,Cống Gò Công,20.53,True
2024-03-18 20:00:00,DTG002,Cống Gò Công,17.66,True
2024-03-18 21:00:00,DTG002,Cống Gò Công,17.8,True
2024-03-18 22:00:00,DTG002,Cống Gò Công,18.58,True
2024-03-18 23:00:00,DTG002,Cống Gò Công,18.57,True
2024-03-19 00:00:00,DTG002,Cống Gò Công,22.25,True
2024-03-19 01:00:00,DTG002,Cống Gò Công,24.59,True
2024-03-19 02:00:00,DTG002,Cống Gò Công,26.34,True
2024-03-19 03:00:00,DTG002,Cống Gò Công,25.33,True
2024-03-19 04:00:00,DTG002,Cống Gò Công,25.89,True
2024-03-19 05:00:00,DTG002,Cống Gò Công,24.26,True
2024-03-19 06:00:00,DTG002,Cống Gò Công,22.07,True
2024-03-19 07:00:00,DTG002,Cống Gò Công,19.46,True
2024-03-19 08:00:00,DTG002,Cống Gò Công,17.41,True
2024-03-19 09:00:00,DTG002,Cống Gò Công,17.33,True
2024-03-19 10:00:00,DTG002,Cống Gò Công,18.35,True
